Country,UniversityName,Founded,InstitutionType,state,City,Email,Website,Ranking,CourseType,ApplicationFees,ApplicationFeesWaiver,CostOfLiving,AverageFees,PopularCategories,AdmissionRequirement,OfferTAT,PaymentMethod,Amount,Percentage,EligibilityForCommission,Currency,PaymentTAT,Tax,CommissionPaidOn,InTake,About,Campus
UK,Cardiff Metropolitan University,1992,Public,[Wales],[Cardiff],admissions@cardiffmet.ac.uk,www.cardiffmet.ac.uk,101-120,"UG,PG",0,Yes,"£9,000 - £12,000","£14,000 - £17,000","Art, Design","12th English Any Board 65, Academic Requirement - 60%",2-3 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Cardiff Metropolitan University is a public university located in Cardiff, Wales, with a history dating back to 1865. It is a modern and progressive institution, offering a wide range of undergraduate and postgraduate programs across its five faculties: Art and Design; Business and Society; Education and Social Policy; Health Sciences; and Sport and Health Sciences.
The university is renowned for its strong focus on employability, innovation, and entrepreneurship, with a commitment to providing students with practical skills and experience. Its research expertise spans various fields, including art and design, business and management, education, and health sciences.
Cardiff Metropolitan University's campuses are located in the heart of Cardiff, providing a unique and stimulating learning environment. Its state-of-the-art facilities include cutting-edge design studios, business simulation suites, and sports and health sciences laboratories.
The university has a strong reputation for student satisfaction, graduate employability, and industry partnerships. Its diverse student body and international collaborations provide a global perspective, preparing students for successful careers in a rapidly changing world. With a commitment to excellence and a passion for learning, Cardiff Metropolitan University is an ideal choice for students seeking a high-quality education and a memorable student experience.","Llandaff Campus,Cyncoed Campus,Howard Gardens Campus"
UK,East London University,1992,Public,[London],"[Stratford],
[Royal Docks]",info@uel.ac.uk,www.uel.ac.uk,Complete University Guide: 124th,"UG,PG",0,Yes,"£10,000 - £13,000","£15,000 - £18,000","Business, Engineering","12th English State Board 70,Academic Requirement 50% or above",2 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of East London (UEL) is a public university located in London, England, with a history dating back to 1898. It is a diverse and vibrant institution, offering a wide range of undergraduate and postgraduate programs across its three campuses in Stratford, Docklands, and University Square Stratford.
UEL is renowned for its commitment to social mobility, inclusivity, and employability, with a strong focus on providing opportunities for students from all backgrounds. Its academic programs are designed to equip students with the skills, knowledge, and experience needed to succeed in their chosen careers.
The university's research expertise spans various fields, including sustainability, social justice, and health and wellbeing. Its state-of-the-art facilities include cutting-edge laboratories, simulation suites, and digital media studios.
UEL has a strong reputation for student satisfaction, graduate employability, and industry partnerships. Its location in East London provides access to a diverse and vibrant community, with opportunities for internships, work placements, and collaborative projects. With a global network of alumni and partners, the University of East London is an ideal choice for students seeking a high-quality education and a memorable student experience in one of the world's greatest cities.","Stratford Campus,Docklands Campus,"
UK,Falmouth University,2005,Public,[Cornwall],[Falmouth],admissions@falmouth.ac.uk,www.falmouth.ac.uk,"801-1000 (QS World University Ranking),85th in UK","UG,PG",0,Yes,"£8,000 - £10,000","£12,000 - £15,000","Arts, Media",65% in relevant subjects,4-6 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Falmouth University is a public university located in Falmouth and Penryn, Cornwall, England, with a rich history dating back to 1902. It is renowned for its creative and innovative approach to education, offering a wide range of undergraduate and postgraduate programs in the fields of art, design, media, performance, and writing.
The university's campuses are situated in a stunning coastal location, providing a unique and inspiring learning environment. Its state-of-the-art facilities include cutting-edge digital media suites, professional-standard performance spaces, and world-class art studios.
Falmouth University is committed to fostering creativity, innovation, and entrepreneurship, with a strong focus on industry collaboration and real-world experience. Its research expertise spans various fields, including creative industries, sustainable futures, and cultural heritage.
With a vibrant student community and a strong sense of campus culture, Falmouth University provides a supportive and stimulating environment for students to develop their skills and pursue their passions. The university's graduates are highly sought after by employers, with many going on to achieve success in their chosen fields. Whether you're looking to develop your creative talents or launch your career, Falmouth University is an ideal choice.","Penryn Campus,Falmouth Campus,Woodlane Campus"
UK,Gloucestershire University,2001,Public,[Gloucestershire],"[Cheltenham],
[Gloucester]",info@glos.ac.uk,www.glos.ac.uk,"108th in the UK, 1755th globally","UG,PG",0,Yes,"£8,000 - £11,000","£13,000 - £17,000","Business, Health",65% in relevant subjects,3 Days,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Gloucestershire is a public university located in Gloucestershire, England, with a history dating back to 1834. It offers a wide range of undergraduate and postgraduate programs across its three faculties: Arts, Humanities, and Education; Business, Education, and Social Sciences; and Health and Wellbeing.
The university is renowned for its strong focus on student experience, employability, and community engagement. Its campuses in Cheltenham and Gloucester provide a unique blend of modern facilities and historic architecture, with state-of-the-art learning spaces and resources.
The University of Gloucestershire is committed to sustainability and social responsibility, with a strong emphasis on research and innovation. Its research expertise spans various fields, including sustainability, education, and health and wellbeing. With a diverse student body and a supportive community, the university provides a personalized learning experience and a range of extracurricular activities to enhance student life.
The university's strong industry connections and partnerships enable students to engage in work placements, internships, and collaborative projects, preparing them for successful careers. With a reputation for academic excellence and student satisfaction, the University of Gloucestershire is an ideal choice for students seeking a high-quality education and a memorable student experience.","Park Campus,Hardwick Campus,Oxstalls Campus"
UK,Greenwich University,1992,Public,"[London],[Kent]","[Greenwich],
[Chatham],
[Eltham]",admissions@greenwich.ac.uk,www.greenwich.ac.uk,87th in UK,"UG,PG",0,Yes,"£9,000 - £12,000","£14,000 - £18,000","Engineering, Business","55% and above in graduation for all courses 60%, 75% English Waiver, IELTS - 6.5",4-6 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Greenwich is a public university located in London and Kent, England, with a rich history dating back to 1890. It is renowned for its academic excellence, innovative research, and strong industry connections. The university offers a wide range of undergraduate and postgraduate programs across its three faculties: Architecture, Computing and Humanities; Business School; and Education and Health.
The university's campuses in Greenwich, Avery Hill, and Medway provide a unique and diverse learning environment, with state-of-the-art facilities and stunning views of the London skyline. Its strong focus on employability and skills development prepares students for successful careers, with many programs accredited by professional bodies.
The University of Greenwich is committed to inclusivity and diversity, welcoming students from over 160 countries. Its research expertise spans various fields, including sustainability, social justice, and creative industries. With a strong reputation for student satisfaction and graduate success, the University of Greenwich is an ideal choice for students seeking a high-quality education and a memorable student experience in one of the world's greatest cities.","Stockwell Street Campus,Medway Campus,Greenwich Maritime Campus,Avery Hill Campus"
UK,Harper Adams University,1901,Public,[Shropshire],[Newport],admissions@harper-adams.ac.uk,www.harper-adams.ac.uk,"1001-1200, Complete University Guide: 53rd","UG,PG",0,Yes,"£8,000 - £11,000","£12,000 - £15,000","Agriculture, Food Science",65% in relevant subjects,4-6 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Harper Adams University is a specialist university located in Shropshire, England, renowned for its expertise in agriculture, animal sciences, and rural affairs. With a rich heritage dating back to 1901, the university has established itself as a leader in its field, offering undergraduate and postgraduate programs that combine academic rigor with practical skills and real-world experience.
The university's strong industry connections and research collaborations enable students to engage with the latest developments and technologies in agriculture, food production, and environmental management. Its state-of-the-art facilities, including a commercial farm, animal hospital, and laboratories, provide hands-on learning opportunities that prepare students for successful careers in their chosen field.
Harper Adams University is committed to innovation and sustainability, addressing global challenges such as food security, climate change, and conservation. Its close-knit community and supportive environment foster a sense of belonging among students, who benefit from a personalized learning experience and expert guidance from experienced academics and industry professionals. With a strong reputation for employability and graduate success, Harper Adams University is an ideal choice for students passionate about making a positive impact in the world.",Main Campus
UK,Herefordshire University,1992,Public,"[Herefordshire],
[Shropshire]","[Hereford],
[Ludlow]",info@herefordshire.ac.uk,www.herefordshire.ac.uk,"Guardian University Guide: 108th 
Complete University Guide: 113th","UG,PG",0,Yes,"£8,000 - £11,000","£13,000 - £16,000","Business, Arts",60% in relevant subjects,4-6 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Herefordshire University, also known as the University of Herefordshire, is a public university located in Hereford, England. With a rich history dating back to 1874, the university has evolved from a teacher training college to a modern institution offering a wide range of undergraduate and postgraduate programs.
The university is renowned for its strong focus on employability, innovation, and entrepreneurship, providing students with practical skills and experience to succeed in their chosen careers. Its faculties include Arts, Humanities, and Education; Business and Management; and Science, Technology, Engineering, and Mathematics (STEM).
Herefordshire University is committed to providing a personalized learning experience, with smaller class sizes and a supportive community. The university's campus is equipped with state-of-the-art facilities, including advanced technology labs, design studios, and a business incubation center.
The university's research expertise spans various fields, including sustainable technologies, creative industries, and health and wellbeing. Collaborations with local businesses and organizations enable students to engage in real-world projects and research initiatives.
With a diverse student body from across the globe, Herefordshire University offers a unique and inclusive learning environment. Its stunning location in the heart of Herefordshire provides easy access to outdoor activities, cultural events, and historic landmarks. By choosing Herefordshire University, students can expect a well-rounded education, valuable industry connections, and a memorable student experience.","Hereford Campus,Ludlow Campus,Holme Lacy Campus"
UK,Liverpool Hope University,1844,Public,[Merseyside],[Liverpool],admissions@hope.ac.uk,www.hope.ac.uk,"Guardian University Guide: 67th 
Complete University Guide: 73rd","UG,PG",0,Yes,"£9,000 - £12,000","£14,000 - £17,000","Theology, Social Sciences",60% in relevant subjects,4-6 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Liverpool Hope University is a public university located in Liverpool, England, UK. With a history dating back to 1844, it has a strong foundation in education and has evolved to become a modern, forward-thinking institution. The university offers a range of undergraduate and postgraduate programs across its three faculties, including Arts and Humanities, Education, and Science. Liverpool Hope is known for its small class sizes, personalized attention, and strong sense of community, with a focus on developing the whole person - academically, personally, and professionally. The university has a strong commitment to social responsibility and sustainability, and its campus is located in a beautiful parkland setting, providing a peaceful and inspiring environment for students. Liverpool Hope has received recognition for its academic excellence, including a gold rating in the Teaching Excellence Framework and a ranking of 601-800 in the QS World University Rankings, making it a popular choice for students seeking a high-quality, personalized education in a unique and supportive environment.","Hope Park,Creative Campus"
UK,Liverpool John Moores University,1823,Public,[Merseyside],[Liverpool],admissions@ljmu.ac.uk,www.ljmu.ac.uk,"Guardian University Guide: 58th, 701-750 - QS","UG,PG",0,Yes,"£10,000 - £13,000","£15,000 - £18,000","Engineering, Business","Academic Score: 60%, IELTS Waiver - 75%, IELTS : 6.0",4-6 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Liverpool John Moores University (LJMU) is a public research university located in Liverpool, England, UK. With a history dating back to 1823, LJMU has a rich heritage and has evolved through mergers of various institutions, becoming the university it is today. LJMU offers a wide range of undergraduate and postgraduate programs across its five faculties, including Arts, Professional and Social Studies, Education, Health and Community, and Science. The university is known for its strong industry connections, providing students with opportunities for work placements, internships, and collaborative research projects. LJMU has a strong focus on employability, with 96% of graduates finding work or further study within six months of graduation. Its location in the vibrant city of Liverpool offers access to a rich cultural and historical landscape, with many world-class organizations and institutions nearby. The university has received recognition for its academic excellence, including a ranking of 801-1000 in the QS World University Rankings and a silver rating in the Teaching Excellence Framework, making it a popular choice for students seeking a high-quality education in a dynamic and inspiring city.","City Campus,Mount Pleasant Campus,Byrom Street Campus"
UK,London Metropolitan University,1992,Public,[London],[London],admissions@londonmet.ac.uk,www.londonmet.ac.uk,QS World University Rankings: 801-100,"UG,PG",0,Yes,"£10,000 - £13,000","£15,000 - £18,000","Business, Law","Academic Requirement: 60% for UG & PG, IELTS: 6.0",4-6 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","London Metropolitan University is a public research university located in London, England, UK. With a history dating back to 1848, it has evolved through mergers of various institutions, becoming the university it is today. London Met offers a diverse range of undergraduate and postgraduate programs across its six schools, including Business and Law, Computing and Digital Media, Human Sciences, Social Professions and Sciences, Social Sciences, and Visual Arts. The university is known for its inclusive and diverse community, with students from over 140 countries. London Met has a strong focus on employability, providing students with opportunities for work placements, internships, and collaborative research projects. Its location in the heart of London offers access to a vibrant cultural and professional landscape, with many world-class organizations and institutions nearby. The university has received recognition for its academic excellence, including a ranking of 801-1000 in the QS World University Rankings and a silver rating in the Teaching Excellence Framework, making it a popular choice for students seeking a globally recognized education in a diverse and dynamic city.","Aldgate Campus,City Campus,Moorgate Campus,North Campus,Old Castle Street Campus"
UK,London South Bank University,1892,Public,[London],[London],admissions@lsbu.ac.uk,www.lsbu.ac.uk,"QS World University Rankings: 801-1000,","UG,PG",0,Yes,"£10,000 - £13,000","£14,000 - £17,000","Health, Business","Academic Percentage (%) 55% IELTS requirement, A waiver on class 12 English 70% (For all board) English waiver",2 Weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","London South Bank University (LSBU) is a public university located in the heart of London, England, UK. With a history dating back to 1892, LSBU has established itself as a leading institution for professional and vocational education. The university offers a wide range of undergraduate and postgraduate programs across its seven schools, including Business, Engineering, Law, and Health and Social Care. LSBU is known for its strong industry connections, providing students with opportunities for work placements, internships, and collaborative research projects. The university's central London location offers students access to a vibrant cultural and professional landscape, with many world-class organizations and institutions on its doorstep. LSBU has received recognition for its academic excellence, including a silver rating in the Teaching Excellence Framework and a ranking of 801-1000 in the QS World University Rankings, making it a popular choice for students seeking a career-focused education in the heart of London.","Southwark Campus,Camberwell Campus, Hendon Campus, Clerkenwell Campus"
UK,Norwich University of the Arts,1845,Public,[Norfolk],[Norwich],admissions@nuarts.ac.uk,www.nua.ac.uk,"Guardian University Guide: 54th,","UG,PG",0,Yes,"£8,000 - £11,000","£13,000 - £16,000","Art, Design",65% in relevant subjects,4-6 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Norwich University of the Arts (NUA) is a public university located in Norwich, England, UK, with a rich history dating back to 1845. It is a leading institution for arts, design, and media education, offering a range of undergraduate and postgraduate programs in art, design, media, and fashion. NUA boasts state-of-the-art facilities, including professional art and design studios, film and media production suites, fashion workshops, and photography studios, as well as a renowned art gallery and exhibition space. The university provides a vibrant and creative student experience, with a close-knit community of artists, designers, and media makers, regular guest lectures and industry events, opportunities for collaborations and live projects, and a supportive and inclusive learning environment. NUA has received recognition for its academic excellence, including a top 10 ranking in the UK for Art and Design and a gold rating in the Teaching Excellence Framework for outstanding teaching quality, making it an exceptional institution for students seeking a world-class education in the arts, design, and media.",Main Campus
UK,Nottingham University,1881,Public,"[Nottinghamshire]
Leicestershire","[Nottingham],[Sutton] [Bonington]",admissions@nottingham.ac.uk,www.nottingham.ac.uk,"QS World University Rankings: 103rd, Guardian University Guide: 18th","UG,PG",0,Yes,"£9,000 - £12,000","£15,000 - £18,000","Engineering, Business",60% in relevant subjects,4-6 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Nottingham, a prestigious public research university, has a rich history dating back to 1881. With a strong reputation for academic excellence, innovative research, and world-class facilities, it offers a wide range of undergraduate and postgraduate programs across its five faculties: Arts, Engineering, Medicine and Health Sciences, Science, and Social Sciences. The university is recognized globally for its groundbreaking research in fields like Sustainable Energy, Cancer Research, Global Food Security, Artificial Intelligence, and Mental Health. With campuses in the UK, China, and Malaysia, it has a strong international presence, attracting students and scholars from over 150 countries. Students enjoy a vibrant campus life with over 200 student societies, state-of-the-art sports facilities, and excellent career support. The university consistently ranks among the top universities globally, including the top 100 in QS World University Rankings and top 150 in Times Higher Education World University Rankings, making it an exceptional institution for students seeking an outstanding education and research opportunities.","University Park Campus,Jubilee Campus,Kings Meadow Campus"
UK,Ravensbourne University,1962,Public,[London],[London],admissions@ravensbourne.ac.uk,www.ravensbourne.ac.uk,Guardian University Guide: 67th,"Undergraduate, Postgraduate",0,Yes,"£10,000 - £13,000","£14,000 - £17,000","Media, Design","Academic Requirement - 60%, IELTS Waiver - 50%, IELTS:6.0",4-6 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Ravensbourne University London is a digital media and design university located in Greenwich, London, England. It was founded in 1962 as the Ravensbourne College of Art and Design, and gained university status in 2018.
Here are some key facts about Ravensbourne University London:
Academic programs: The university offers undergraduate and postgraduate programs in digital media and design, including:
Animation and motion graphics
Architecture and interior design
Broadcasting and media production
Design and visual communication
Digital film and television production
Fashion and textiles
Games development
Graphic design and visual effects
Industry connections: Ravensbourne has strong connections with industry leaders, providing students with opportunities for work experience, collaborations, and career development.
Facilities: The university's campus is located in the Greenwich Peninsula, with state-of-the-art facilities, including:
A 180-seat cinema
A motion capture studio
A games development studio
A virtual reality and augmented reality lab
A digital media studio
Research: Ravensbourne has a strong focus on research and innovation, with a particular emphasis on digital media and design.
Student body: The university has a diverse student body of around 2,500 students, with a strong focus on supporting students from non-traditional backgrounds.
Employability: Ravensbourne has a strong track record of graduate employability, with many students going on to work for top companies in the creative industries.
Overall, Ravensbourne University London is a modern and innovative institution that offers students an excellent education, cutting-edge facilities, and a supportive community.",London Campus
UK,University of Suffolk,2007,Public,[Suffolk],[Ipswich],admissions@uos.ac.uk,www.uos.ac.uk,Guardian University Guide: 108th,"Undergraduate, Postgraduate",0,Yes,"£8,000 - £11,000","£12,000 - £15,000","Business, Arts",60% in relevant subjects,4-6 weeks,Fixed,17700,Nil,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Suffolk is a public university located in Ipswich, Suffolk, England. It was founded in 2007 as University Campus Suffolk, and gained university status in 2016.
Here are some key facts about the University of Suffolk:
Academic programs: The university offers a wide range of undergraduate and postgraduate programs across various disciplines, including arts, humanities, social sciences, health sciences, and science, technology, engineering, and mathematics (STEM).
Research: The university has a strong focus on research and has established research centers in areas such as health, education, and sustainability.
Partnerships: The university has partnerships with several organizations, including the NHS, local authorities, and businesses, providing students with opportunities for work experience and collaborative research.
Campus: The university's main campus is located in Ipswich, with additional campuses in Bury St Edmunds, Great Yarmouth, and Lowestoft.
Student body: The university has a diverse student body of around 5,000 students, with a strong focus on supporting students from non-traditional backgrounds.
Employability: The university has a strong focus on employability, with many programs designed to equip students with the skills and knowledge needed for successful careers.",Ipswich Campus
UK,Staffordshire University,1992,Public,[Staffordshire],"[Stoke-on-Trent],[ Stafford],[ Lichfield]",enquiries@staffs.ac.uk,www.staffs.ac.uk,96 QS ranking,"UG,PG",20 - 30,Available for some programs,"8,000 - 10,000","12,500 -14,500","Business, Education, Health, Computing","50% (UG), 45% (PG)",2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Staffordshire University is a public university located in Stoke-on-Trent, Staffordshire, England, established in 1992 with a strong focus on employability, innovation, and student experience. With over 20,000 students from more than 100 countries, the university offers over 200 undergraduate and postgraduate courses across three campuses. Staffordshire University has strong industry links with global companies like Microsoft, Amazon, and Vodafone, and excels in areas such as computing and digital technologies, engineering and manufacturing, health and social care, business and management, and education and humanities. Research at the university focuses on cyber security, healthcare technology, sustainable futures, and creative industries. Students benefit from modern facilities, including a state-of-the-art library and sports center, as well as an active students' union with over 100 clubs and societies. Located in the heart of the UK, the university provides easy access to Manchester and Birmingham, making it an attractive option for students seeking a high-quality education and excellent student experience. With a commitment to providing innovative research and preparing graduates for successful careers, Staffordshire University is a great choice for those looking to achieve their academic and professional goals.","Stoke-on-Trent Campus,Stafford Campus,Lichfield Campus",
UK,Northumbria University,1969,public,"[Tyne and Wear],[Greater London]","[Newcastle upon Tyne],[ London]",@northumbria.ac.uk,www.northumbria.ac.uk,151-200 QS ranking,"UG,PG",22 - 25,Available for some programs,"13,790","11,400","Design,Engineering,Computing,Business,Accounting","IELTS: 6.0 (with no band less than 5.5),TOEFL: 80 (with no section less than 16), PTE: 54 (with no component les",2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Northumbria University is a research-rich, business-focused university located in Newcastle upon Tyne, North East England, with a history dating back to 1880. With over 26,000 students from 130 countries, the university offers a wide range of undergraduate and postgraduate courses across two campuses. Northumbria is known for its academic excellence, innovative research, and strong industry connections, particularly in areas such as business, law, design, and health sciences. The university has a strong reputation for graduate employability, with 95% of graduates entering employment or further study within six months of graduation. Northumbria is also recognized for its commitment to social responsibility and sustainability, with a focus on making a positive impact on the world. With state-of-the-art facilities, including a £70 million investment in its city center campus, Northumbria provides a dynamic and supportive learning environment that prepares students for success in their chosen careers.","City Campus,Coach Lane Campus,London Campus",
UK,University of East london,1963,public,[London],[London],international@uel.ac.uk.,www.uel.ac.uk,66 QS ranking,"UG,PG",0 - 22,Available for some programs,"12,000","13,750","Business and Management,Computing and Information Technology,Engineering,Health and Social Care,Law,Psychology",IELTS score of 5.5-6.0 for UG and 6.0-6.5 PG,2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of East London (UEL) is a public university located in London, England, with a history dating back to 1898. With over 17,000 students from 135 countries, UEL offers a diverse range of undergraduate and postgraduate courses across three campuses in Stratford, Docklands, and University Square Stratford. The university is known for its academic excellence, innovative research, and strong industry connections, particularly in areas such as business, computing, education, and health sciences. UEL has a strong commitment to social mobility and inclusivity, with a diverse student body and a focus on providing opportunities for underrepresented groups. The university has invested heavily in modern facilities, including state-of-the-art laboratories, libraries, and sports centers. With a focus on employability, UEL has partnerships with leading organizations such as the NHS, IBM, and Cisco, providing students with valuable work experience and career opportunities. UEL is also recognized for its research excellence, with a focus on making a positive impact on society through its work in areas such as sustainability, health, and social justice.","Docklands Campus,Stratford Campus,University Square Stratford",
UK,University of Stirling,1967,public,[Scotland],[Stirling],ask@stir.ac.uk,www.stir.ac.uk,64 QS ranking,"UG,PG",0 -20,Available for some programs,"17,400","13,650","Arts and science,Engineering,Businees,Education,Social science",IELTS: 6.0 overall (5.5 in each band),2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Stirling is a public university located in Stirling, Scotland, established in 1967. With a strong focus on research and academic excellence, the university offers a wide range of undergraduate and postgraduate courses across five faculties: Arts and Humanities, Education, Health Sciences, Natural Sciences, and Social Sciences. Stirling is known for its innovative and interdisciplinary approach to learning, with a emphasis on developing skills for the global workplace. The university has a diverse student body of over 14,000 students from 120 countries, and has partnerships with leading organizations such as the BBC, NHS, and Scottish Government. With a commitment to social responsibility and sustainability, Stirling has invested in modern, eco-friendly facilities, including a state-of-the-art sports center and a £6.5 million investment in its library. The university's research expertise includes areas such as health and wellbeing, environment and sustainability, and culture and society, making a positive impact on society and the world. With a stunning campus set in 330 acres of parkland, the University of Stirling provides a unique and inspiring learning environment.",Main Campus,
UK,University of Leicester,1921,public,[Leicestershire],[Leicester],study@le.ac.uk,www.le.ac.uk,53 QS ranking,"UG,PG",0 - 30,Available for some programs,"23,620","18,445","Aeronautical & Aerospace Engineering,Archaeology,Biological Sciences,Biomedical Sciences,Chemistry,Classics","IELTS UG 6.0 overall (5.5 in each band, PG 6.5 overall (6.0 in each band)",2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Leicester is a public research university located in Leicester, England, founded in 1921. With a strong reputation for academic excellence, the university offers over 350 undergraduate and postgraduate courses across three colleges: Arts, Humanities and Law; Life Sciences; and Social Sciences. Leicester is known for its world-leading research in areas such as space science, genetics, and medicine, with a focus on making a positive impact on society. The university has a diverse student body of over 20,000 students from 150 countries, and has partnerships with leading organizations such as the NHS, NASA, and the European Space Agency. With a commitment to social responsibility and sustainability, Leicester has invested in modern facilities, including a £42 million sports center and a state-of-the-art library. The university is also recognized for its strong graduate employability, with 95% of graduates entering employment or further study within six months of graduation. With a rich history and a focus on innovation, the University of Leicester provides a stimulating and supportive learning environment that prepares students for success.",Main Campus,
UK,University of west london,1860,public,"[London],[ Berkshire]","[London],[ Reading]",student.services@uwl.ac.uk.,www.uwl.ac.uk,81 QS ranking,"UG,PG",0 - 20,Available for some programs,"18,300","18,300","Business and Management,Computing and Information Technology,Engineering,Health and Social Care,Law,Psychology","IELTS UG 6.0 overall (5.5 in each band)
,PG 6.5 overall (6.0 in each band)",2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of West London (UWL) is a public university located in London, England, with a history dating back to 1860. With a strong focus on employability and career success, UWL offers over 200 undergraduate and postgraduate courses across eight schools: Business and Law; Computing and Engineering; Human and Social Sciences; London Geller College of Hospitality and Tourism; Claude Littner Business School; School of Film, Media and Design; London School of Music; and the Institute for Transport Studies. The university has a diverse student body of over 10,000 students from 100 countries, and has partnerships with leading organizations such as the BBC, British Airways, and Hilton Hotels. UWL is known for its industry-relevant courses, state-of-the-art facilities, and excellent graduate employability, with 95% of graduates entering employment or further study within six months of graduation. The university's research expertise includes areas such as hospitality, tourism, and aviation, making a positive impact on the industry. With a commitment to social responsibility and sustainability, UWL provides a supportive and inclusive learning environment that prepares students for success in their chosen careers.","Ealing Campus,Wembley Campus,Reading Campus",
UK,University of Sunderland,1901,public,"[Tyne and Wear],[ Greater London]","[Sunderland],[ London]",student.helpline@sunderland.ac.uk,www.sunderland.ac.uk,77 QS ranking,"UG,PG",0 - 22,Available for some programs,"21,500","18,250","Arts and science,Engineering,Businees,Education,Social science","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Sunderland is a public research university located in Sunderland, North East England, with a history dating back to 1901. With a strong focus on student experience and employability, the university offers over 300 undergraduate and postgraduate courses across four faculties: Arts and Creative Industries; Business, Law and Tourism; Education and Society; and Technology and Sciences. Sunderland has a diverse student body of over 20,000 students from 120 countries, and has partnerships with leading organizations such as the NHS, BBC, and Microsoft. The university is known for its industry-relevant courses, state-of-the-art facilities, and excellent graduate employability, with 94% of graduates entering employment or further study within six months of graduation. Sunderland's research expertise includes areas such as health sciences, advanced manufacturing, and digital innovation, making a positive impact on society and the economy. With a commitment to social responsibility and sustainability, the university provides a supportive and inclusive learning environment that prepares students for success in their chosen careers, and has been recognized as one of the top universities in the UK for student satisfaction.","City Campus,St Peter’s Campus,London Campus",
UK,Nottingham Trent University,1843,public,[Nottinghamshire],[Nottingham],student.support@ntu.ac.uk,www.ntu.ac.uk,48 QS ranking,"UG,PG",0 - 30,Available for some programs,"21,250","18,000","Accounting, finance and economics,Agriculture and food science,Animal, equine and wildlife,Architecture and civil engineering,Art and design","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Nottingham Trent University (NTU) is a public research university located in Nottingham, England, with a history dating back to 1843. With a strong focus on student experience, employability, and research excellence, NTU offers over 500 undergraduate and postgraduate courses across eight schools: Art & Design; Architecture, Design and the Built Environment; Business; Education; Engineering; Law; Science & Technology; and Social Sciences. The university has a diverse student body of over 33,000 students from 150 countries, and has partnerships with leading organizations such as the BBC, Boots, and Rolls-Royce. NTU is known for its industry-relevant courses, state-of-the-art facilities, and excellent graduate employability, with 96% of graduates entering employment or further study within six months of graduation. The university's research expertise includes areas such as sustainability, health and wellbeing, and digital technologies, making a positive impact on society and the economy. With a commitment to social responsibility and sustainability, NTU provides a supportive and inclusive learning environment that prepares students for success in their chosen careers, and has been recognized as one of the top universities in the UK for student satisfaction and graduate employment.","City Campus,Clifton Campus,Clifton Campus",
